"LinkID","StationID","Road_Name","Source","x"
1050000502,0,"1",0,0
1050000503,0,"1",0,0
1050000504,0,"1",0,0
1050000505,0,"1",0,0
1050000601,0,"1",0,0
1050000602,0,"1",0,0
1050000603,0,"1",0,0
1050000701,0,"1",0,0
1050000702,0,"1",0,0
1050000703,0,"1",0,0
1050000801,0,"1",0,0
1050000802,0,"1",0,0
1050000803,0,"1",0,0
1050000804,0,"1",0,0
1050000805,0,"1",0,0
1050000901,0,"1",0,0
1050000903,0,"1",0,0
1050000904,0,"1",0,0
1050001001,0,"1",0,0
1050001002,0,"1",0,0
1050001102,0,"1",0,0
1050001103,0,"1",0,0
1050001201,0,"1",0,0
1050001300,0,"1",0,0
1050001401,0,"1",0,0
1050001402,0,"1",0,0
1050001501,0,"1",0,0
1050001502,0,"1",0,0
1050001600,0,"1",0,0
1050001701,0,"1",0,0
1050001800,0,"1",0,0
1050001900,0,"1",0,0
1050002000,0,"1",0,0
1050002102,0,"1",0,0
1050002103,0,"1",0,0
1050002200,0,"1",0,0
1050002300,0,"1",0,0
1050002401,0,"1",0,0
1050002402,0,"1",0,0
1050002403,0,"1",0,0
1050002404,0,"1",0,0
1050002501,0,"1",0,0
1050002502,0,"1",0,0
1050002503,0,"1",0,0
1050002504,0,"1",0,0
1050002600,0,"1",0,0
1050002700,0,"1",0,0
1050002801,0,"1",0,0
1050002802,0,"1",0,0
1050002901,0,"1",0,0
1050002902,0,"1",0,0
1050003001,0,"1",0,0
1050003002,0,"1",0,0
1050003101,0,"1",0,0
1050003102,0,"1",0,0
1050003200,0,"1",0,0
1050003301,0,"1",0,0
1050003302,0,"1",0,0
1050003400,0,"1",0,0
1050003500,0,"1",0,0
1050003601,0,"1",0,0
1050003603,0,"1",0,0
1050003701,0,"1",0,0
1050003702,0,"1",0,0
1050003703,0,"1",0,0
1050003704,0,"1",0,0
1050003801,0,"1",0,0
1050003802,0,"1",0,0
1050003803,0,"1",0,0
1050003804,0,"1",0,0
1050003900,0,"1",0,0
1050004000,0,"1",0,0
1050004101,0,"1",0,0
1050004102,0,"1",0,0
1050004103,0,"1",0,0
1050004104,0,"1",0,0
1050004106,0,"1",0,0
1050004107,0,"1",0,0
1050004201,0,"1",0,0
1050004202,0,"1",0,0
1050004203,0,"1",0,0
1050004204,0,"1",0,0
1050004205,0,"1",0,0
1050004301,0,"1",0,0
1050004302,0,"1",0,0
1050004303,0,"1",0,0
1050004304,0,"1",0,0
1050004305,0,"1",0,0
1050004306,0,"1",0,0
1050004307,0,"1",0,0
1050004308,0,"1",0,0
1050004310,0,"1",0,0
1050004311,0,"1",0,0
1050004401,0,"1",0,0
1050004402,0,"1",0,0
1050004403,0,"1",0,0
1050004404,0,"1",0,0
1050004405,0,"1",0,0
1050004406,0,"1",0,0
1050004407,0,"1",0,0
1050004408,0,"1",0,0
1050004410,0,"1",0,0
1050004411,0,"1",0,0
1050004501,0,"1",0,0
1050004502,0,"1",0,0
1050004503,0,"1",0,0
1050004504,0,"1",0,0
1050004601,0,"1",0,0
1050004602,0,"1",0,0
1050004603,0,"1",0,0
1050004604,0,"1",0,0
1050004701,0,"1",0,0
1050004702,0,"1",0,0
1050004703,0,"1",0,0
1050004704,0,"1",0,0
1050004801,0,"1",0,0
1050004802,0,"1",0,0
1050004803,0,"1",0,0
1050004804,0,"1",0,0
1050004900,0,"1",0,0
1050005000,0,"1",0,0
1050005102,0,"1",0,0
1050005103,0,"1",0,0
1050005202,0,"1",0,0
1050005203,0,"1",0,0
1050005301,0,"1",0,0
1050005302,0,"1",0,0
1050005401,0,"1",0,0
1050005402,0,"1",0,0
1050005501,0,"1",0,0
1050005502,0,"1",0,0
1050005503,0,"1",0,0
1050005504,0,"1",0,0
1050005601,0,"1",0,0
1050005602,0,"1",0,0
1050005700,0,"1",0,0
1050005800,0,"1",0,0
1050005901,0,"1",0,0
1050006001,0,"1",0,0
1050006101,0,"1",0,0
1050006102,0,"1",0,0
1050006103,0,"1",0,0
1050006104,0,"1",0,0
1050006105,0,"1",0,0
1050006201,0,"1",0,0
1050006202,0,"1",0,0
1050006203,0,"1",0,0
1050006204,0,"1",0,0
1050006205,0,"1",0,0
1050006301,0,"1",0,0
1050006302,0,"1",0,0
1050006401,0,"1",0,0
1050006402,0,"1",0,0
1050006500,0,"1",0,0
1050006600,0,"1",0,0
1050006700,0,"1",0,0
1050006800,0,"1",0,0
1050006901,0,"1",0,0
1050006902,0,"1",0,0
1050006903,0,"1",0,0
1050007001,0,"1",0,0
1050007002,0,"1",0,0
1050007003,0,"1",0,0
1050007101,0,"1",0,0
1050007102,0,"1",0,0
1050007201,0,"1",0,0
1050007202,0,"1",0,0
1050007301,0,"1",0,0
1050007302,0,"1",0,0
1050007401,0,"1",0,0
1050007402,0,"1",0,0
1050007501,0,"1",0,0
1050007502,0,"1",0,0
1050007600,0,"1",0,0
1050007700,0,"1",0,0
1050007800,0,"1",0,0
1050007901,0,"1",0,0
1050007902,0,"1",0,0
1050008001,0,"1",0,0
1050008002,0,"1",0,0
1050008003,0,"1",0,0
1050008101,0,"1",0,0
1050008102,0,"1",0,0
1050008104,0,"1",0,0
1050008201,0,"1",0,0
1050008202,0,"1",0,0
1050008203,0,"1",0,0
1050008301,0,"1",0,0
1050008302,0,"1",0,0
1050008303,0,"1",0,0
1050008304,0,"1",0,0
1050008401,0,"1",0,0
1050008402,0,"1",0,0
1050008403,0,"1",0,0
1050008404,0,"1",0,0
1050008502,0,"1",0,0
1050008503,0,"1",0,0
1050008504,0,"1",0,0
1050008505,0,"1",0,0
1050008602,0,"1",0,0
1050008603,0,"1",0,0
1050008604,0,"1",0,0
1050008605,0,"1",0,0
1050008700,0,"1",0,0
1050008800,0,"1",0,0
1050008900,0,"1",0,0
1050009000,0,"1",0,0
1050009101,0,"1",0,0
1050009102,0,"1",0,0
1050009103,0,"1",0,0
1050009201,0,"1",0,0
1050009202,0,"1",0,0
1050009203,0,"1",0,0
1050009301,0,"1",0,0
1050009302,0,"1",0,0
1050009401,0,"1",0,0
1050009402,0,"1",0,0
1050009502,0,"1",0,0
1050009503,0,"1",0,0
1050009504,0,"1",0,0
1050009505,0,"1",0,0
1050009506,0,"1",0,0
1050009602,0,"1",0,0
1050009603,0,"1",0,0
1050009604,0,"1",0,0
1050009605,0,"1",0,0
1050009606,0,"1",0,0
1050009701,0,"1",0,0
1050009702,0,"1",0,0
1050009703,0,"1",0,0
1050009801,0,"1",0,0
1050009802,0,"1",0,0
1050009803,0,"1",0,0
1050009901,0,"1",0,0
1050009902,0,"1",0,0
1050009903,0,"1",0,0
1050009904,0,"1",0,0
1050010001,0,"1",0,0
1050010002,0,"1",0,0
1050010003,0,"1",0,0
1050010004,0,"1",0,0
1050010102,0,"1",0,0
1050010103,0,"1",0,0
1050010202,0,"1",0,0
1050010203,0,"1",0,0
1050010301,0,"1",0,0
1050010302,0,"1",0,0
1050010303,0,"1",0,0
1050010305,0,"1",0,0
1050010306,0,"1",0,0
1050010307,0,"1",0,0
1050010401,0,"1",0,0
1050010402,0,"1",0,0
1050010403,0,"1",0,0
1050010404,0,"1",0,0
1050010405,0,"1",0,0
1050010501,0,"1",0,0
1050010601,0,"1",0,0
1050010602,0,"1",0,0
1050010701,0,"1",0,0
1050010801,0,"1",0,0
1050010900,0,"1",0,0
1050011000,0,"1",0,0
1050011101,0,"1",0,0
1050011102,0,"1",0,0
1050011103,0,"1",0,0
1050011104,0,"1",0,0
1050011105,0,"1",0,0
1050011201,0,"1",0,0
1050011202,0,"1",0,0
1050011203,0,"1",0,0
1050011204,0,"1",0,0
1050011205,0,"1",0,0
1050011301,0,"1",0,0
1050011302,0,"1",0,0
1050011401,0,"1",0,0
1050011402,0,"1",0,0
1050011403,0,"1",0,0
1050011501,0,"1",0,0
1050011502,0,"1",0,0
1050011601,0,"1",0,0
1050011602,0,"1",0,0
1050011603,0,"1",0,0
1050011701,0,"1",0,0
1050011702,0,"1",0,0
1050011801,0,"1",0,0
1050011802,0,"1",0,0
1050011901,0,"1",0,0
1050011902,0,"1",0,0
1050011903,0,"1",0,0
1050011904,0,"1",0,0
1050012001,0,"1",0,0
1050012002,0,"1",0,0
1050012003,0,"1",0,0
1050012004,0,"1",0,0
1050012101,0,"1",0,0
1050012102,0,"1",0,0
1050012201,0,"1",0,0
1050012202,0,"1",0,0
1050012300,0,"1",0,0
1050012400,0,"1",0,0
1050012500,0,"1",0,0
1050012600,0,"1",0,0
1050012702,0,"1",0,0
1050012703,0,"1",0,0
1050012704,0,"1",0,0
1050012802,0,"1",0,0
1050012803,0,"1",0,0
1050012804,0,"1",0,0
1050012900,0,"1",0,0
1050013000,0,"1",0,0
1050013102,0,"1",0,0
1050013201,0,"1",0,0
1050013202,0,"1",0,0
1050013301,0,"1",0,0
1050013302,0,"1",0,0
1050013303,0,"1",0,0
1050013401,0,"1",0,0
1050013403,0,"1",0,0
1050013500,0,"1",0,0
1050013600,0,"1",0,0
1050013701,0,"1",0,0
1050013702,0,"1",0,0
1050013801,0,"1",0,0
1050013802,0,"1",0,0
1050013901,0,"1",0,0
1050013902,0,"1",0,0
1050014001,0,"1",0,0
1050014002,0,"1",0,0
1050014100,0,"1",0,0
1050014200,0,"1",0,0
1050014300,0,"1",0,0
1050014400,0,"1",0,0
1050014501,0,"1",0,0
1050014601,0,"1",0,0
1050014700,0,"1",0,0
1050014800,0,"1",0,0
1050014900,0,"1",0,0
1050015000,0,"1",0,0
1050015100,0,"1",0,0
1050015200,0,"1",0,0
1050015301,0,"1",0,0
1050015302,0,"1",0,0
1050015400,0,"1",0,0
1050015500,0,"1",0,0
1050015600,0,"1",0,0
1050015701,0,"1",0,0
1050015800,0,"1",0,0
1050015901,0,"1",0,0
1050015902,0,"1",0,0
1050016001,0,"1",0,0
1050016002,0,"1",0,0
1050016101,0,"1",0,0
1050016102,0,"1",0,0
1050016201,0,"1",0,0
1050016202,0,"1",0,0
1050016300,0,"1",0,0
1050016400,0,"1",0,0
1050016502,0,"1",0,0
1050016503,0,"1",0,0
1050016601,0,"1",0,0
1050016602,0,"1",0,0
1050016701,0,"1",0,0
1050016702,0,"1",0,0
1050016801,0,"1",0,0
1050016802,0,"1",0,0
1050016901,0,"1",0,0
1050017001,0,"1",0,0
1050017002,0,"1",0,0
1050017300,0,"1",0,0
1050017400,0,"1",0,0
1050017501,0,"1",0,0
1050017502,0,"1",0,0
1050017600,0,"1",0,0
1050017700,0,"1",0,0
1050017800,0,"1",0,0
1050017901,0,"1",0,0
1050018000,0,"1",0,0
1050018100,0,"1",0,0
1050018200,0,"1",0,0
1050018302,0,"1",0,0
1050018400,0,"1",0,0
1050018500,0,"1",0,0
1050018601,0,"1",0,0
1050018602,0,"1",0,0
1050018700,0,"1",0,0
1050018801,0,"1",0,0
1050018802,0,"1",0,0
1050019100,0,"1",0,0
1050019200,0,"1",0,0
1050019300,0,"1",0,0
1050019400,0,"1",0,0
1050019501,0,"1",0,0
1050019502,0,"1",0,0
1050019503,0,"1",0,0
1050019601,0,"1",0,0
1050019602,0,"1",0,0
1050019603,0,"1",0,0
1050019700,0,"1",0,0
1050019800,0,"1",0,0
1050019900,0,"1",0,0
1050020000,0,"1",0,0
1050020101,0,"1",0,0
1050020102,0,"1",0,0
1050020103,0,"1",0,0
1050020201,0,"1",0,0
1050020202,0,"1",0,0
1050020203,0,"1",0,0
1050020301,0,"1",0,0
1050020401,0,"1",0,0
1050020402,0,"1",0,0
1050020403,0,"1",0,0
1050020404,0,"1",0,0
1050020501,0,"1",0,0
1050020502,0,"1",0,0
1050020503,0,"1",0,0
1050020601,0,"1",0,0
1050020602,0,"1",0,0
1050020603,0,"1",0,0
1050020701,0,"1",0,0
1050020702,0,"1",0,0
1050020703,0,"1",0,0
1050020704,0,"1",0,0
1050020802,0,"1",0,0
1050020803,0,"1",0,0
1050020805,0,"1",0,0
1050020902,0,"1",0,0
1050020904,0,"1",0,0
1050020905,0,"1",0,0
1050020906,0,"1",0,0
1050021001,0,"1",0,0
1050021003,0,"1",0,0
1050021004,0,"1",0,0
1050021005,0,"1",0,0
1050021100,0,"1",0,0
1050021200,0,"1",0,0
1050021301,0,"1",0,0
1050021302,0,"1",0,0
1050021401,0,"1",0,0
1050021402,0,"1",0,0
1050021501,0,"1",0,0
1050021502,0,"1",0,0
1050021601,0,"1",0,0
1050021602,0,"1",0,0
1050021703,0,"1",0,0
1050021704,0,"1",0,0
1050021803,0,"1",0,0
1050021804,0,"1",0,0
1050021805,0,"1",0,0
1050021806,0,"1",0,0
1050021901,0,"1",0,0
1050021902,0,"1",0,0
1050021903,0,"1",0,0
1050022001,0,"1",0,0
1050022002,0,"1",0,0
1050022003,0,"1",0,0
1050022004,0,"1",0,0
1050022100,0,"1",0,0
1050022200,0,"1",0,0
1050022300,0,"1",0,0
1050022400,0,"1",0,0
1050022500,0,"1",0,0
1050022600,0,"1",0,0
1050022700,0,"1",0,0
1050022900,0,"1",0,0
1050023000,0,"1",0,0
1050023100,0,"1",0,0
1050023200,0,"1",0,0
1050023300,0,"1",0,0
1050023400,0,"1",0,0
1050023500,0,"1",0,0
1050023600,0,"1",0,0
1050023700,0,"1",0,0
1050023800,0,"1",0,0
1050023900,0,"1",0,0
1050024000,0,"1",0,0
1050024100,0,"1",0,0
1050024200,0,"1",0,0
1050024300,0,"1",0,0
1050024400,0,"1",0,0
1050024500,0,"1",0,0
1050024600,0,"1",0,0
1050024700,0,"1",0,0
1050024800,0,"1",0,0
1050024900,0,"1",0,0
1050025000,0,"1",0,0
1050025100,0,"1",0,0
1050025200,0,"1",0,0
1050025300,0,"1",0,0
1050025400,0,"1",0,0
1050025500,0,"1",0,0
1050025600,0,"1",0,0
1050025700,0,"1",0,0
1050025800,0,"1",0,0
1050025900,0,"1",0,0
1050026000,0,"1",0,0
1050026100,0,"1",0,0
1050026200,0,"1",0,0
1050026300,0,"1",0,0
1050026500,0,"1",0,0
1050026600,0,"1",0,0
1050026700,0,"1",0,0
1050026800,0,"1",0,0
1050027000,0,"1",0,0
1050027100,0,"1",0,0
1050027200,0,"1",0,0
1050027300,0,"1",0,0
1050027400,0,"1",0,0
1050027500,0,"1",0,0
1050027600,0,"1",0,0
1050027700,0,"1",0,0
1050028000,0,"1",0,0
1050028100,0,"1",0,0
1050028200,0,"1",0,0
1050028300,0,"1",0,0
1050028400,0,"1",0,0
1050028500,0,"1",0,0
1050028600,0,"1",0,0
1050028700,0,"1",0,0
1050028800,0,"1",0,0
1050028900,0,"1",0,0
1050029000,0,"1",0,0
1050029100,0,"1",0,0
1050029200,0,"1",0,0
1050029300,0,"1",0,0
1050029400,0,"1",0,0
1050029500,0,"1",0,0
1050029600,0,"1",0,0
1050029700,0,"1",0,0
1050029800,0,"1",0,0
1050029900,0,"1",0,0
1050030000,0,"1",0,0
1050030100,0,"1",0,0
1050030200,0,"1",0,0
1050030300,0,"1",0,0
1050030400,0,"1",0,0
1050030500,0,"1",0,0
1050030600,0,"1",0,0
1050030700,0,"1",0,0
1050030800,0,"1",0,0
1050030900,0,"1",0,0
1050031000,0,"1",0,0
1050031100,0,"1",0,0
1050031200,0,"1",0,0
1050031300,0,"1",0,0
1050031400,0,"1",0,0
1050031500,0,"1",0,0
1050031700,0,"1",0,0
1050031800,0,"1",0,0
1050031900,0,"1",0,0
1050032000,0,"1",0,0
1050032100,0,"1",0,0
1050032200,0,"1",0,0
1050032300,0,"1",0,0
1050032400,0,"1",0,0
1050032500,0,"1",0,0
1050032600,0,"1",0,0
1050032700,0,"1",0,0
1050032800,0,"1",0,0
1050032900,0,"1",0,0
1050033100,0,"1",0,0
1050033200,0,"1",0,0
1050033300,0,"1",0,0
1050033400,0,"1",0,0
1050033500,0,"1",0,0
1050033600,0,"1",0,0
1050033900,0,"1",0,0
1050034000,0,"1",0,0
1050034100,0,"1",0,0
1050034400,0,"1",0,0
1050034500,0,"1",0,0
1050034600,0,"1",0,0
1050034700,0,"1",0,0
1050034800,0,"1",0,0
1050034900,0,"1",0,0
1050035000,0,"1",0,0
1050035100,0,"1",0,0
1050035200,0,"1",0,0
1050035300,0,"1",0,0
1050035400,0,"1",0,0
1050035500,0,"1",0,0
1050035600,0,"1",0,0
1050035700,0,"1",0,0
1050035800,0,"1",0,0
1050035900,0,"1",0,0
1050036000,0,"1",0,0
1050036100,0,"1",0,0
1050036200,105000231,"1",0,0
1050036300,0,"1",0,0
1050036400,0,"1",0,0
1050036500,0,"1",0,0
1050036600,0,"1",0,0
1050036700,0,"1",0,0
1050036800,0,"1",0,0
1050036900,0,"1",0,0
1050037000,0,"1",0,0
1050037100,0,"1",0,0
1050037400,0,"1",0,0
1050037500,0,"1",0,0
1050037600,0,"1",0,0
1050037800,0,"1",0,0
1050037900,0,"1",0,0
1050038100,0,"1",0,0
1050038200,0,"1",0,0
1050038300,0,"1",0,0
1050038400,0,"1",0,0
1050038500,0,"1",0,0
1050038600,0,"1",0,0
1050038700,0,"1",0,0
1050038800,0,"1",0,0
1050038900,0,"1",0,0
1050039000,0,"1",0,0
1050039100,0,"1",0,0
1050039200,0,"1",0,0
1050039300,0,"1",0,0
1050039400,0,"1",0,0
1050039500,0,"1",0,0
1050039600,0,"1",0,0
1050039700,0,"1",0,0
1050039800,0,"1",0,0
1050039900,0,"1",0,0
1050040000,0,"1",0,0
1050040100,0,"1",0,0
1050040200,0,"1",0,0
1050040300,0,"1",0,0
1050040400,0,"1",0,0
1050040500,0,"1",0,0
1050040600,0,"1",0,0
1050040900,0,"1",0,0
1050041000,0,"1",0,0
1050041300,0,"1",0,0
1050041400,0,"1",0,0
1050041500,0,"1",0,0
1050041600,0,"1",0,0
1050041700,0,"1",0,0
1050041800,0,"1",0,0
1050041900,0,"1",0,0
1050042000,0,"1",0,0
1050042100,0,"1",0,0
1050042200,0,"1",0,0
1050042300,0,"1",0,0
1050042400,0,"1",0,0
1050042500,0,"1",0,0
1050042600,0,"1",0,0
1050042700,0,"1",0,0
1050042800,0,"1",0,0
1050042900,0,"1",0,0
1050043000,0,"1",0,0
1050043100,0,"1",0,0
1050043200,0,"1",0,0
1050043300,0,"1",0,0
1050043400,0,"1",0,0
1050043500,0,"1",0,0
1050043700,0,"1",0,0
1050043800,0,"1",0,0
1050043900,0,"1",0,0
1050044000,0,"1",0,0
1050044100,0,"1",0,0
1050044200,0,"1",0,0
1050044300,0,"1",0,0
1050044400,0,"1",0,0
1050044500,0,"1",0,0
1050044600,0,"1",0,0
1050044700,0,"1",0,0
1050044900,0,"1",0,0
1050045000,0,"1",0,0
1050045200,0,"1",0,0
1050045400,0,"1",0,0
1050045500,0,"1",0,0
1050045600,0,"1",0,0
1050045700,0,"1",0,0
1050045800,0,"1",0,0
1050045900,0,"1",0,0
1050046000,0,"1",0,0
1050046100,0,"1",0,0
1050046300,0,"1",0,0
1050046400,0,"1",0,0
1050046500,0,"1",0,0
1050046600,0,"1",0,0
1050046800,0,"1",0,0
1050046900,0,"1",0,0
1050047100,0,"1",0,0
1050047200,0,"1",0,0
1050047300,0,"1",0,0
1050047400,0,"1",0,0
1050047500,0,"1",0,0
1050047600,0,"1",0,0
1050047700,0,"1",0,0
1050047800,0,"1",0,0
1050047900,0,"1",0,0
1050048100,0,"1",0,0
1050048200,0,"1",0,0
1050048300,0,"1",0,0
1050048400,0,"1",0,0
1050048500,0,"1",0,0
1050048600,0,"1",0,0
1050048700,0,"1",0,0
1050048800,0,"1",0,0
1050048901,0,"1",0,0
1050048902,0,"1",0,0
1050049001,0,"1",0,0
1050049002,0,"1",0,0
1050049100,0,"1",0,0
1050049200,0,"1",0,0
1050049300,0,"1",0,0
1050049400,0,"1",0,0
1050049500,0,"1",0,0
1050049600,0,"1",0,0
1050049701,0,"1",0,0
1050049702,0,"1",0,0
1050049801,0,"1",0,0
1050049802,0,"1",0,0
1050049900,0,"1",0,0
1050050000,0,"1",0,0
1050050100,0,"1",0,0
1050050200,0,"1",0,0
1050050300,0,"1",0,0
1050050400,0,"1",0,0
1050050700,0,"1",0,0
1050050800,0,"1",0,0
1050050900,0,"1",0,0
1050051000,0,"1",0,0
1050051100,0,"1",0,0
1050051200,0,"1",0,0
1050051300,0,"1",0,0
1050051400,0,"1",0,0
1050051500,0,"1",0,0
1050051600,0,"1",0,0
1050051700,0,"1",0,0
1050051800,0,"1",0,0
1060000101,0,"1",0,0
1060000102,0,"1",0,0
1060000103,0,"1",0,0
1060000201,0,"1",0,0
1060000202,0,"1",0,0
1060000301,0,"1",0,0
1060000302,0,"1",0,0
1060000401,0,"1",0,0
1060000402,0,"1",0,0
1060000403,0,"1",0,0
1060000501,0,"1",0,0
1060000502,0,"1",0,0
1060000601,0,"1",0,0
1060000602,0,"1",0,0
1060000700,0,"1",0,0
1060000802,0,"1",0,0
1060000900,0,"1",0,0
1060001000,0,"1",0,0
1060001101,0,"1",0,0
1060001102,0,"1",0,0
1060001201,0,"1",0,0
1060001202,0,"1",0,0
1060001301,0,"1",0,0
1060001302,0,"1",0,0
1060001401,0,"1",0,0
1060001402,0,"1",0,0
1060001501,0,"1",0,0
1060001502,0,"1",0,0
1060001601,0,"1",0,0
1060001602,0,"1",0,0
1060001700,0,"1",0,0
1060001800,0,"1",0,0
1060001900,0,"1",0,0
1060002000,0,"1",0,0
1060002101,0,"1",0,0
1060002102,0,"1",0,0
1060002201,0,"1",0,0
1060002202,0,"1",0,0
1060002301,0,"1",0,0
1060002302,0,"1",0,0
1060002401,0,"1",0,0
1060002402,0,"1",0,0
1060002403,0,"1",0,0
1060002404,0,"1",0,0
1060002501,0,"1",0,0
1060002502,0,"1",0,0
1060002601,0,"1",0,0
1060002602,0,"1",0,0
1060002701,0,"1",0,0
1060002702,0,"1",0,0
1060002801,0,"1",0,0
1060002802,0,"1",0,0
1060002901,0,"1",0,0
1060002902,0,"1",0,0
1060003001,0,"1",0,0
1060003002,0,"1",0,0
1060003101,0,"1",0,0
1060003102,0,"1",0,0
1060003103,0,"1",0,0
1060003104,0,"1",0,0
1060003202,0,"1",0,0
1060003203,0,"1",0,0
1060003301,0,"1",0,0
1060003302,0,"1",0,0
1060003401,0,"1",0,0
1060003402,0,"1",0,0
1060003701,0,"1",0,0
1060003702,0,"1",0,0
1060003801,0,"1",0,0
1060003802,0,"1",0,0
1060003901,0,"1",0,0
1060003902,0,"1",0,0
1060003903,0,"1",0,0
1060003904,0,"1",0,0
1060004001,0,"1",0,0
1060004002,0,"1",0,0
1060004003,0,"1",0,0
1060004004,0,"1",0,0
1060004101,0,"1",0,0
1060004102,0,"1",0,0
1060004201,0,"1",0,0
1060004202,0,"1",0,0
1060004301,0,"1",0,0
1060004302,0,"1",0,0
1060004401,0,"1",0,0
1060004402,0,"1",0,0
1060004403,0,"1",0,0
1060004501,0,"1",0,0
1060004502,0,"1",0,0
1060004503,0,"1",0,0
1060004601,0,"1",0,0
1060004602,0,"1",0,0
1060004603,0,"1",0,0
1060004702,0,"1",0,0
1060004703,0,"1",0,0
1060004811,0,"1",0,0
1060004821,0,"1",0,0
1060004831,0,"1",0,0
1060004911,0,"1",0,0
1060004921,0,"1",0,0
1060004931,0,"1",0,0
1060005000,0,"1",0,0
1060005100,0,"1",0,0
1060005201,0,"1",0,0
1060005202,0,"1",0,0
1060005301,0,"1",0,0
1060005302,0,"1",0,0
1060005400,0,"1",0,0
1060005500,0,"1",0,0
1060005601,0,"1",0,0
1060005602,0,"1",0,0
1060005801,0,"1",0,0
1060005802,0,"1",0,0
1060005901,0,"1",0,0
1060005902,0,"1",0,0
1060006001,0,"1",0,0
1060006002,0,"1",0,0
1060006101,0,"1",0,0
1060006201,0,"1",0,0
1060006302,0,"1",0,0
1060006303,0,"1",0,0
1060006304,0,"1",0,0
1060006402,0,"1",0,0
1060006403,0,"1",0,0
1060006404,0,"1",0,0
1060006501,0,"1",0,0
1060006502,0,"1",0,0
1060006601,0,"1",0,0
1060006602,0,"1",0,0
1060006701,0,"1",0,0
1060006702,0,"1",0,0
1060006801,0,"1",0,0
1060006802,0,"1",0,0
1060006900,0,"1",0,0
1060007000,0,"1",0,0
1060007100,0,"1",0,0
1060007200,0,"1",0,0
1060007301,0,"1",0,0
1060007302,0,"1",0,0
1060007303,0,"1",0,0
1060007304,0,"1",0,0
1060007401,0,"1",0,0
1060007402,0,"1",0,0
1060007403,0,"1",0,0
1060007404,0,"1",0,0
1060007501,0,"1",0,0
1060007502,0,"1",0,0
1060007503,0,"1",0,0
1060007504,0,"1",0,0
1060007601,0,"1",0,0
1060007602,0,"1",0,0
1060007603,0,"1",0,0
1060007604,0,"1",0,0
1060007701,0,"1",0,0
1060007702,0,"1",0,0
1060007703,0,"1",0,0
1060007704,0,"1",0,0
1060007801,0,"1",0,0
1060007802,0,"1",0,0
1060007803,0,"1",0,0
1060007804,0,"1",0,0
1060007901,0,"1",0,0
1060007902,0,"1",0,0
1060008001,0,"1",0,0
1060008002,0,"1",0,0
1060008100,0,"1",0,0
1060008200,0,"1",0,0
1060008302,0,"1",0,0
1060008303,0,"1",0,0
1060008401,0,"1",0,0
1060008402,0,"1",0,0
1060008501,0,"1",0,0
1060008502,0,"1",0,0
1060008503,0,"1",0,0
1060008601,0,"1",0,0
1060008602,0,"1",0,0
1060008603,0,"1",0,0
1060008701,0,"1",0,0
1060008702,0,"1",0,0
1060008703,0,"1",0,0
1060008801,0,"1",0,0
1060008802,0,"1",0,0
1060008803,0,"1",0,0
1060008901,0,"1",0,0
1060008902,0,"1",0,0
1060008903,0,"1",0,0
1060009001,0,"1",0,0
1060009002,0,"1",0,0
1060009003,0,"1",0,0
1060009101,0,"1",0,0
1060009102,0,"1",0,0
1060009201,0,"1",0,0
1060009202,0,"1",0,0
1060009302,0,"1",0,0
1060009400,0,"1",0,0
1060009501,0,"1",0,0
1060009502,0,"1",0,0
1060009503,0,"1",0,0
1060009601,0,"1",0,0
1060009602,0,"1",0,0
1060009603,0,"1",0,0
1060009700,0,"1",0,0
1060009800,0,"1",0,0
1060009901,0,"1",0,0
1060009902,0,"1",0,0
1060009903,0,"1",0,0
1060010001,0,"1",0,0
1060010002,0,"1",0,0
1060010003,0,"1",0,0
1060010101,0,"1",0,0
1060010102,0,"1",0,0
1060010201,0,"1",0,0
1060010202,0,"1",0,0
1060010300,0,"1",0,0
1060010400,0,"1",0,0
1060010500,0,"1",0,0
1060010601,0,"1",0,0
1060010602,0,"1",0,0
1060010603,0,"1",0,0
1060010701,0,"1",0,0
1060010702,0,"1",0,0
1060010801,0,"1",0,0
1060010802,0,"1",0,0
1060010901,0,"1",0,0
1060010902,0,"1",0,0
1060010903,0,"1",0,0
1060011000,0,"1",0,0
1060011100,0,"1",0,0
1060011200,0,"1",0,0
1060011300,0,"1",0,0
1060011400,0,"1",0,0
1060011500,0,"1",0,0
1060011600,0,"1",0,0
1060011700,0,"1",0,0
1060011800,0,"1",0,0
1060011900,0,"1",0,0
1060012000,0,"1",0,0
1060012101,0,"1",0,0
1060012102,0,"1",0,0
1060012201,0,"1",0,0
1060012202,0,"1",0,0
1060012300,0,"1",0,0
1060012400,0,"1",0,0
1060012501,0,"1",0,0
1060012502,0,"1",0,0
1060012601,0,"1",0,0
1060012602,0,"1",0,0
1060012700,0,"1",0,0
1060012800,0,"1",0,0
1060012901,0,"1",0,0
1060012902,0,"1",0,0
1060013001,0,"1",0,0
1060013002,0,"1",0,0
1060013100,0,"1",0,0
1060013200,0,"1",0,0
1060013301,0,"1",0,0
1060013302,0,"1",0,0
1060013303,0,"1",0,0
1060013304,0,"1",0,0
1060013401,0,"1",0,0
1060013402,0,"1",0,0
1060013403,0,"1",0,0
1060013404,0,"1",0,0
1060013500,0,"1",0,0
1060013600,0,"1",0,0
1060013701,0,"1",0,0
1060013702,0,"1",0,0
1060013703,0,"1",0,0
